127.0.0.1 - - [07/Jun/2018:09:48:21 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:17:04 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3393
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:17:10 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3393
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:18:00 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3697
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:18:07 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3745
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:18:32 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:19:33 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3774
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:19:53 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:20:05 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3782
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:20:30 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3856
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:23:09 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3891
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:24:07 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3744
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:24:24 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3743
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:25:27 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3743
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:26:31 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3809
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:26:44 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:27:11 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:28:11 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:28:31 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:28:40 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:28:49 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3863
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:31:40 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:32:45 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3893
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:33:04 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3893
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:33:20 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:33:33 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3893
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:34:44 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3123
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:36:16 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3123
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:37:06 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:37:12 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:37:37 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:37:47 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3092
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:37:58 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3077
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:43:15 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3149
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:43:21 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3185
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:44:22 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:44:52 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3286
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:45:50 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:46:02 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3398
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:47:36 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3426
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:47:48 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3413
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:48:07 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3428
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:49:56 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3428
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:50:23 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3463
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:50:33 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3463
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:51:23 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3467
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:51:34 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3468
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:51:52 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3462
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:52:41 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3462
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:52:49 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3463
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:54:45 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3463
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:56:02 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3223
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:57:32 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3220
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:58:01 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:58:12 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3220
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:58:56 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:59:22 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3236
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:59:34 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3244
0:0:0:0:0:0:0:1 - - [07/Jun/2018:10:59:54 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3245
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:00:37 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3245
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:00:43 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3244
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:01:06 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 2991
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:01:53 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3021
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:02:14 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3008
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:02:24 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3008
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:02:37 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3021
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:03:35 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:04:44 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3008
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:04:56 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3008
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:05:16 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3016
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:05:28 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3010
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:05:38 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 2993
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:08:34 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 9345
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:37:42 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:44:38 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:44:38 +0900] "GET /HTML5/imgTest.html/bono.jpg HTTP/1.1" 200 5158
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:47:37 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:47:37 +0900] "GET /HTML5/imgTest.html/bon2o.jpg HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:47:42 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:47:42 +0900] "GET /HTML5/imgTest.html/bono.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:48:34 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:48:34 +0900] "GET /HTML5/imgTest.html/bono.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:48:45 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:51:25 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3011
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:51:25 +0900] "GET /HTML5/textEx/paris.jpg HTTP/1.1" 200 858702
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:51:47 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3035
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:51:47 +0900] "GET /HTML5/textEx/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:52:00 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:52:07 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3035
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:52:07 +0900] "GET /HTML5/textEx/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:58:21 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3045
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:58:21 +0900] "GET /HTML5/images/paris.jpg HTTP/1.1" 404 1104
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:58:32 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3044
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:58:32 +0900] "GET /HTML5/textEx/images/paris.jpg HTTP/1.1" 404 1115
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:59:10 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3045
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:59:10 +0900] "GET /HTML5/images/paris.jpg HTTP/1.1" 200 858702
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:59:25 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [07/Jun/2018:11:59:25 +0900] "GET /HTML5/images/bono.jpg HTTP/1.1" 200 5158
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:00:48 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3056
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:00:48 +0900] "GET /HTML5/images/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:01:13 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3044
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:01:31 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:05:37 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3079
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:05:37 +0900] "GET /HTML5/images/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:08:19 +0900] "GET /HTML5/textEx/textFile.html HTTP/1.1" 200 3146
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:08:19 +0900] "GET /HTML5/images/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:13:14 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:13:14 +0900] "GET /HTML5/images/bono.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:13:32 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 643
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:15:25 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 641
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:15:34 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:16:19 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:17:46 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:17:46 +0900] "GET /HTML5/images/bono.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:17:52 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:20:15 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:20:22 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:20:31 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:20:50 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:21:08 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [07/Jun/2018:12:21:19 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:34:55 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:34:55 +0900] "GET /HTML5/images/bono.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:35:10 +0900] "GET /HTML5/imgTest.html/imgTest.html HTTP/1.1" 200 656
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:54:42 +0900] "GET /HTML5/symantic/div.html HTTP/1.1" 200 627
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:55:03 +0900] "GET /HTML5/symantic/div.html HTTP/1.1" 200 630
0:0:0:0:0:0:0:1 - - [07/Jun/2018:13:58:12 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 666
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:19:14 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 889
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:40:52 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 993
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:44:43 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:45:09 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:47:20 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:54:50 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [07/Jun/2018:14:54:50 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:10:35 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 748
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:10:47 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:10:47 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:11:28 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 749
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:12:02 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:12:38 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:12:38 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:13:23 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:13:23 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:16:50 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1221
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:16:50 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:16:56 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:17:17 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:17:17 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:19:34 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:19:46 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:15:19:47 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:07:11 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 200 884
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:07:18 +0900] "GET /HTML5/symantic/symantic.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:07:18 +0900] "GET /HTML5/symantic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:19:16 +0900] "GET /HTML5/box/box.html HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:19:46 +0900] "GET /HTML5/box/box.html HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:20:58 +0900] "GET /HTML5/box/box.html HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:26:15 +0900] "GET /HTML5/box/box.html HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [07/Jun/2018:16:27:30 +0900] "GET /HTML5/box/box.html HTTP/1.1" 200 590
